QID,Task Sentiment,rank,IAS,positive,negative,neutral,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
qEM171,Bad,5,Bing,16.305657088888886,16.558563833333334,67.13577961111112,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
qEM177,Bad,1,Bing,16.43762283870968,19.31370535483871,64.24867251612903,0.0,10.0,0.0,30.0,0.0,0.0,40.0,20.0
qEM178,Bad,2,Bing,17.61569426153846,17.81773304,64.56657300923077,0.0,8.333333333333334,0.0,29.166666666666675,0.0,0.0,16.666666666666668,45.833333333333336
qEM179,Bad,3,Bing,15.879866898550723,15.278981811594203,68.84115104347826,0.0,8.695652173913041,0.0,39.13043478260869,4.347826086956521,4.347826086956521,13.043478260869563,30.43478260869565
qEM180,Bad,4,Bing,15.670308240740741,14.953564948148149,69.37612727777778,0.0,25.0,0.0,31.25,0.0,0.0,18.75,25.0
qEM181,Bad,5,Bing,17.64986760869565,14.299139217391305,68.05099347826086,5.555555555555555,5.555555555555555,0.0,27.77777777777778,0.0,0.0,16.666666666666664,44.44444444444444
qEM187,Bad,1,Bing,17.2593355625,12.8585825875,69.88208281249999,7.692307692307692,15.384615384615383,0.0,0.0,30.769230769230766,0.0,38.46153846153846,7.692307692307692
qEM188,Bad,2,Bing,15.860556888888889,15.469258359259259,68.67018485185184,5.555555555555555,16.666666666666664,11.11111111111111,22.22222222222222,0.0,0.0,16.666666666666664,27.77777777777778
qEM189,Bad,3,Bing,9.32521005882353,8.250319215686273,82.42447062745097,0.0,7.692307692307692,0.0,0.0,7.692307692307692,0.0,46.153846153846146,38.46153846153846
qEM190,Bad,4,Bing,18.003284074074074,13.166376481481482,68.83033955555555,0.0,9.090909090909092,0.0,0.0,18.181818181818183,0.0,54.54545454545454,18.181818181818183
qEM191,Bad,5,Bing,16.585822075757576,20.327750287878786,63.08642771212121,17.391304347826086,4.3478260869565215,0.0,13.043478260869566,0.0,4.3478260869565215,26.086956521739133,34.78260869565217
qEM197,Bad,1,Bing,16.470304970588238,14.257217852941178,69.27247702941175,10.0,10.0,0.0,0.0,10.0,0.0,60.0,10.0
qEM198,Bad,2,Bing,15.915413079365079,14.671540492063492,69.4130470253968,0.0,7.692307692307692,0.0,15.384615384615383,0.0,0.0,38.46153846153846,38.46153846153846
qEM199,Bad,3,Bing,15.744002977272729,19.595024486363634,64.66097211363636,0.0,17.647058823529413,0.0,35.294117647058826,0.0,0.0,23.529411764705877,23.529411764705877
qEM200,Bad,4,Bing,16.3254288,11.78629009,71.88828117142857,5.882352941176468,11.764705882352937,5.882352941176468,11.764705882352937,17.64705882352941,0.0,29.41176470588235,17.64705882352941
qEM201,Bad,5,Bing,18.202791462962963,15.968395888888892,65.82881307407406,0.0,0.0,16.666666666666664,22.22222222222222,0.0,0.0,22.22222222222222,38.88888888888889
qEM207,Bad,1,Bing,15.860556888888889,15.469258359259259,68.67018485185184,5.555555555555555,16.666666666666664,11.11111111111111,22.22222222222222,0.0,0.0,16.666666666666664,27.77777777777778
qEM208,Bad,2,Bing,15.744002977272729,19.595024486363634,64.66097211363636,0.0,17.647058823529413,0.0,35.294117647058826,0.0,0.0,23.529411764705877,23.529411764705877
qEM209,Bad,3,Bing,15.073561111111111,16.051902333333334,68.8745368611111,10.0,10.0,0.0,10.0,25.0,0.0,30.0,15.0
qEM210,Bad,4,Bing,14.744979142857146,15.294590321428572,69.96043012499999,0.0,6.666666666666666,0.0,13.333333333333332,0.0,0.0,39.99999999999999,39.99999999999999
qEM211,Bad,5,Bing,10.664709562499999,11.736515312500002,77.59877571875,8.333333333333334,0.0,0.0,33.333333333333336,0.0,0.0,50.00000000000001,8.333333333333334
qEM217,Good,1,Bing,17.900511561403505,12.109968377192983,69.98951985964912,0.0,18.75,6.25,0.0,18.75,12.5,6.25,37.5
qEM218,Good,2,Bing,17.151441486486483,12.55339497297297,70.29516362162163,0.0,37.5,0.0,0.0,0.0,0.0,0.0,62.5
qEM219,Good,3,Bing,17.707433951612902,11.927130556451614,70.36543562903225,0.0,30.769230769230766,0.0,7.692307692307692,7.692307692307692,7.692307692307692,7.692307692307692,38.46153846153846
qEM220,Good,4,Bing,21.682635349999998,13.454716449999998,64.862648175,0.0,0.0,0.0,0.0,44.44444444444445,22.222222222222225,0.0,33.333333333333336
qEM221,Good,5,Bing,13.713501085106383,13.978495212765957,72.30800338297871,0.0,22.22222222222222,11.11111111111111,0.0,0.0,33.33333333333333,0.0,33.33333333333333
qEM227,Bad,1,Bing,19.190835320754722,18.669102026415093,62.140061679245285,5.0,10.0,0.0,30.0,10.0,10.0,5.0,30.0
qEM228,Bad,2,Bing,16.88390262857143,15.876607928571431,67.23948897142857,16.666666666666664,16.666666666666664,8.333333333333332,0.0,0.0,0.0,0.0,58.33333333333334
qEM229,Bad,3,Bing,13.29279425,12.991948171875,73.71525740625,0.0,25.0,0.0,25.0,0.0,0.0,25.0,25.0
qEM230,Bad,4,Bing,14.518153689655175,17.63211801724138,67.84972775862069,26.66666666666667,0.0,0.0,6.666666666666668,0.0,13.333333333333336,0.0,53.33333333333334
qEM231,Bad,5,Bing,16.05811288135593,16.342964796610172,67.59892194915254,9.090909090909092,9.090909090909092,0.0,18.181818181818183,0.0,0.0,0.0,63.63636363636363
qEM237,Bad,1,Bing,17.43828342857143,16.895121063492066,65.66659504761904,5.882352941176468,11.764705882352937,0.0,0.0,17.64705882352941,0.0,29.41176470588235,35.29411764705882
qEM238,Bad,2,Bing,19.2653825,15.911796640625,64.82282061875,7.142857142857142,7.142857142857142,0.0,0.0,7.142857142857142,7.142857142857142,7.142857142857142,64.28571428571429
qEM239,Bad,3,Bing,21.18135583606557,18.326217286885246,60.492427278688496,3.8461538461538463,11.538461538461538,3.8461538461538463,0.0,7.6923076923076925,0.0,46.15384615384615,26.923076923076923
qEM240,Bad,4,Bing,9.736538844827587,11.516155431034484,78.74730524137932,0.0,0.0,0.0,0.0,0.0,11.11111111111111,88.88888888888889,0.0
qEM241,Bad,5,Bing,18.88530739583333,12.391259958333334,68.72343264583334,0.0,0.0,0.0,0.0,5.882352941176469,0.0,35.294117647058826,58.82352941176471
qEM247,Bad,1,Bing,16.50465974242424,14.726848636363638,68.76849192424241,5.555555555555556,33.333333333333336,0.0,22.222222222222225,5.555555555555556,0.0,5.555555555555556,27.777777777777782
qEM248,Bad,2,Bing,10.220588185185186,11.510670942592592,78.26874142592595,0.0,44.44444444444444,0.0,11.11111111111111,11.11111111111111,0.0,0.0,33.33333333333333
qEM249,Bad,3,Bing,16.186044477272727,16.348518295454546,67.46543777272727,7.142857142857142,14.285714285714285,0.0,28.57142857142857,0.0,0.0,7.142857142857142,42.857142857142854
qEM250,Bad,4,Bing,15.47327540677966,17.66358490847458,66.86313944067797,0.0,11.11111111111111,5.555555555555555,16.666666666666664,0.0,5.555555555555555,11.11111111111111,50.0
qEM251,Bad,5,Bing,17.503277288135596,16.810775966101694,65.6859467118644,0.0,16.666666666666664,0.0,16.666666666666664,25.0,8.333333333333332,0.0,33.33333333333333
qEM257,Good,1,Bing,15.887752125423729,13.662705491525424,70.4495429661017,0.0,17.647058823529413,0.0,0.0,17.647058823529413,0.0,29.411764705882355,35.294117647058826
qEM258,Good,2,Bing,19.173763166666667,13.474058014492751,67.35217891739131,11.764705882352938,11.764705882352938,0.0,0.0,17.647058823529413,11.764705882352938,5.882352941176469,41.17647058823529
qEM259,Good,3,Bing,18.017062654838707,14.630702201612902,67.35223574193549,0.0,12.5,0.0,0.0,25.0,18.75,0.0,43.75
qEM260,Good,4,Bing,17.55970709387755,12.898481959183671,69.54181126530614,0.0,21.428571428571423,0.0,0.0,14.285714285714283,0.0,0.0,64.28571428571428
qEM261,Good,5,Bing,16.357755232142853,12.224845982142856,71.41739873214286,0.0,16.666666666666664,0.0,0.0,25.0,16.666666666666664,0.0,41.66666666666667
qEM267,Good,1,Bing,17.55970709387755,12.898481959183671,69.54181126530614,0.0,21.428571428571423,0.0,0.0,14.285714285714283,0.0,0.0,64.28571428571428
qEM268,Good,2,Bing,16.23929870909091,11.562593018181818,72.19810863636363,0.0,0.0,0.0,15.0,15.0,0.0,25.0,45.0
qEM269,Good,3,Bing,12.879626849999998,10.581412887499999,76.538960275,0.0,42.857142857142854,0.0,0.0,14.285714285714285,14.285714285714285,0.0,28.57142857142857
qEM270,Good,4,Bing,21.682635349999998,13.454716449999998,64.862648175,0.0,0.0,0.0,0.0,44.44444444444445,22.222222222222225,0.0,33.333333333333336
qEM271,Good,5,Bing,18.53129290909091,13.060412196969695,68.40829527272727,12.5,12.5,0.0,0.0,25.0,37.5,0.0,12.5
qEM277,Good,1,Bing,16.081187819999997,12.88366044,71.03515154,0.0,11.764705882352938,5.882352941176469,0.0,11.764705882352938,5.882352941176469,0.0,64.70588235294117
qEM278,Good,2,Bing,15.887752125423729,13.662705491525424,70.4495429661017,0.0,17.647058823529413,0.0,0.0,17.647058823529413,0.0,29.411764705882355,35.294117647058826
qEM279,Good,3,Bing,15.33560012121212,10.805966,73.85843427272728,0.0,20.0,0.0,0.0,13.333333333333336,13.333333333333336,6.666666666666668,46.66666666666666
qEM280,Good,4,Bing,13.38796335185185,11.27433962037037,75.33769712222222,0.0,10.0,0.0,0.0,10.0,30.0,0.0,50.0
qEM281,Good,5,Bing,18.54281355882353,11.491721544117647,69.96546438235293,0.0,27.27272727272727,0.0,0.0,36.36363636363637,9.090909090909092,9.090909090909092,18.181818181818183
qEM286,Bad,1,Bing,16.58748098214286,20.086220714285716,63.32629858928571,5.0,40.0,0.0,10.0,0.0,15.0,5.0,25.0
qEM287,Bad,2,Bing,20.412064936170214,19.424527361702133,60.16340810638299,0.0,50.0,0.0,12.5,0.0,0.0,0.0,37.5
qEM288,Bad,3,Bing,18.79466778846154,17.972445471153847,63.23288678846155,9.090909090909092,54.54545454545454,0.0,0.0,0.0,9.090909090909092,18.181818181818183,9.090909090909092
qEM289,Bad,4,Bing,18.316169581395354,19.465416488372096,62.21841444186047,8.333333333333334,33.333333333333336,0.0,0.0,25.000000000000004,0.0,25.000000000000004,8.333333333333334
qEM290,Bad,5,Bing,19.301989288461538,18.374441625000003,62.32356921153846,9.090909090909092,54.54545454545454,0.0,0.0,0.0,9.090909090909092,18.181818181818183,9.090909090909092
qEM296,Good,1,Bing,14.890282447368422,11.501179668421054,73.60853789473684,0.0,33.333333333333336,0.0,0.0,22.222222222222225,22.222222222222225,0.0,22.222222222222225
qEM297,Good,2,Bing,13.659114827586205,13.11707727586207,73.2238077586207,0.0,44.44444444444444,0.0,0.0,0.0,22.22222222222222,0.0,33.33333333333333
qEM298,Good,3,Bing,13.38796335185185,11.27433962037037,75.33769712222222,0.0,10.0,0.0,0.0,10.0,30.0,0.0,50.0
qEM299,Good,4,Bing,18.04644778947368,18.670725039473684,63.28282702631579,0.0,0.0,0.0,0.0,12.5,12.5,0.0,75.0
qEM300,Good,5,Bing,14.476913290909094,11.335517572727273,74.18756954545455,0.0,25.0,0.0,0.0,16.666666666666664,25.0,16.666666666666664,16.666666666666664
qEM306,Good,1,Bing,14.890282447368422,11.501179668421054,73.60853789473684,0.0,33.333333333333336,0.0,0.0,22.222222222222225,22.222222222222225,0.0,22.222222222222225
qEM307,Good,2,Bing,14.476913290909094,11.335517572727273,74.18756954545455,0.0,25.0,0.0,0.0,16.666666666666664,25.0,16.666666666666664,16.666666666666664
qEM308,Good,3,Bing,18.53129290909091,13.060412196969695,68.40829527272727,12.5,12.5,0.0,0.0,25.0,37.5,0.0,12.5
qEM309,Good,4,Bing,18.04644778947368,18.670725039473684,63.28282702631579,0.0,0.0,0.0,0.0,12.5,12.5,0.0,75.0
qEM310,Good,5,Bing,21.018890583333334,16.005323833333332,62.97578541666666,0.0,12.5,0.0,0.0,50.0,25.0,0.0,12.5
qEM316,Good,1,Bing,15.8807141875,13.428008875,70.69127734375,11.11111111111111,0.0,22.22222222222222,0.0,0.0,0.0,22.22222222222222,44.44444444444444
qEM317,Good,2,Bing,11.913517653225806,13.717167241935485,74.36931546774194,0.0,0.0,7.142857142857143,7.142857142857143,7.142857142857143,0.0,21.42857142857143,57.142857142857146
qEM318,Good,3,Bing,15.87732535,10.968397225,73.15427837499999,0.0,10.0,10.0,0.0,0.0,0.0,10.0,70.0
qEM319,Good,4,Bing,20.13254782857143,16.11316002857143,63.75429282857142,0.0,0.0,0.0,0.0,18.181818181818183,0.0,36.36363636363637,45.45454545454545
qEM320,Good,5,Bing,17.060163599999996,15.603918566666666,67.33591777666668,5.88235294117647,5.88235294117647,0.0,0.0,0.0,0.0,23.52941176470588,64.70588235294117
qEM326,Good,1,Bing,15.887752125423729,13.662705491525424,70.4495429661017,0.0,17.647058823529413,0.0,0.0,17.647058823529413,0.0,29.411764705882355,35.294117647058826
qEM327,Good,2,Bing,16.23929870909091,11.562593018181818,72.19810863636363,0.0,0.0,0.0,15.0,15.0,0.0,25.0,45.0
qEM328,Good,3,Bing,17.0908474,13.956674371428571,68.9524788,0.0,18.18181818181818,0.0,0.0,36.36363636363636,18.18181818181818,9.09090909090909,18.18181818181818
qEM329,Good,4,Bing,14.447949794871795,10.171679282051283,75.38037156410256,0.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0
qEM330,Good,5,Bing,17.566190945454547,15.075933581818186,67.35787559272727,0.0,41.66666666666667,0.0,0.0,8.333333333333332,8.333333333333332,0.0,41.66666666666667
qEM336,Good,1,Bing,16.081187819999997,12.88366044,71.03515154,0.0,11.764705882352938,5.882352941176469,0.0,11.764705882352938,5.882352941176469,0.0,64.70588235294117
qEM337,Good,2,Bing,15.887752125423729,13.662705491525424,70.4495429661017,0.0,17.647058823529413,0.0,0.0,17.647058823529413,0.0,29.411764705882355,35.294117647058826
qEM338,Good,3,Bing,15.33560012121212,10.805966,73.85843427272728,0.0,20.0,0.0,0.0,13.333333333333336,13.333333333333336,6.666666666666668,46.66666666666666
qEM339,Good,4,Bing,13.38796335185185,11.27433962037037,75.33769712222222,0.0,10.0,0.0,0.0,10.0,30.0,0.0,50.0
qEM340,Good,5,Bing,18.54281355882353,11.491721544117647,69.96546438235293,0.0,27.27272727272727,0.0,0.0,36.36363636363637,9.090909090909092,9.090909090909092,18.181818181818183
qEM345,Good,1,Bing,21.682635349999998,13.454716449999998,64.862648175,0.0,0.0,0.0,0.0,44.44444444444445,22.222222222222225,0.0,33.333333333333336
qEM346,Good,2,Bing,14.59845025,13.576322865384615,71.82522753846155,0.0,8.333333333333334,0.0,0.0,16.666666666666668,0.0,16.666666666666668,58.33333333333335
qEM347,Good,3,Bing,12.388706358974359,8.523833423076923,79.08746082051282,0.0,12.5,0.0,0.0,12.5,50.0,0.0,25.0
qEM348,Good,4,Bing,19.173763166666667,13.474058014492751,67.35217891739131,11.764705882352938,11.764705882352938,0.0,0.0,17.647058823529413,11.764705882352938,5.882352941176469,41.17647058823529
qEM349,Good,5,Bing,18.4670110625,13.04456076875,68.48842809375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
qEM355,Good,1,Bing,21.682635349999998,13.454716449999998,64.862648175,0.0,0.0,0.0,0.0,44.44444444444445,22.222222222222225,0.0,33.333333333333336
qEM356,Good,2,Bing,12.388706358974359,8.523833423076923,79.08746082051282,0.0,12.5,0.0,0.0,12.5,50.0,0.0,25.0
qEM357,Good,3,Bing,20.022885775,14.688239812499997,65.28887537499999,0.0,14.285714285714285,0.0,0.0,7.142857142857142,7.142857142857142,21.428571428571427,50.0
qEM358,Good,4,Bing,17.533295766666672,15.152161349999998,67.31454377666667,11.11111111111111,11.11111111111111,0.0,22.22222222222222,22.22222222222222,0.0,0.0,33.33333333333333
qEM359,Good,5,Bing,18.4670110625,13.04456076875,68.48842809375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
qEM365,Bad,1,Bing,16.690013379999996,12.79732053,70.51266534,0.0,20.0,6.666666666666668,6.666666666666668,0.0,0.0,26.66666666666667,40.0
qEM366,Bad,2,Bing,18.083124928571426,18.37176617857143,63.545108750000004,9.09090909090909,9.09090909090909,0.0,18.18181818181818,0.0,9.09090909090909,45.454545454545446,9.09090909090909
qEM367,Bad,3,Bing,16.984019909090915,12.806949745454546,70.20903034545454,0.0,20.0,0.0,0.0,0.0,10.0,40.0,30.0
qEM368,Bad,4,Bing,12.827018104477613,13.810542059701495,73.36243946268657,0.0,10.0,0.0,15.0,0.0,0.0,35.0,40.0
qEM369,Bad,5,Bing,13.856882430508474,12.434728203389831,73.70838924576272,0.0,7.6923076923076925,7.6923076923076925,0.0,7.6923076923076925,0.0,61.53846153846154,15.384615384615385
qEM375,Bad,1,Bing,15.860556888888889,15.46925835925926,68.67018485185184,5.555555555555555,16.666666666666664,11.11111111111111,22.22222222222222,0.0,0.0,16.666666666666664,27.77777777777778
qEM376,Bad,2,Bing,15.860556888888889,15.469258359259259,68.67018485185184,5.555555555555555,16.666666666666664,11.11111111111111,22.22222222222222,0.0,0.0,16.666666666666664,27.77777777777778
qEM377,Bad,3,Bing,16.43059005555556,16.183043833333336,67.38636644444446,0.0,13.043478260869565,4.3478260869565215,26.08695652173913,0.0,0.0,34.78260869565217,21.73913043478261
qEM378,Bad,4,Bing,16.585822075757576,20.327750287878786,63.08642771212121,17.391304347826086,4.3478260869565215,0.0,13.043478260869566,0.0,4.3478260869565215,26.086956521739133,34.78260869565217
qEM379,Bad,5,Bing,16.585822075757576,20.327750287878786,63.08642771212121,17.391304347826086,4.3478260869565215,0.0,13.043478260869566,0.0,4.3478260869565215,26.086956521739133,34.78260869565217
qEM385,Good,1,Bing,11.419690957575758,11.916673666666666,76.66363536363636,12.5,0.0,0.0,0.0,12.5,25.0,37.5,12.5
qEM386,Good,2,Bing,12.44290711904762,8.325166178571427,79.23192733333332,0.0,8.333333333333334,0.0,0.0,8.333333333333334,8.333333333333334,8.333333333333334,66.66666666666667
qEM387,Good,3,Bing,18.78282625581395,14.185959441860465,67.03121490697674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
qEM388,Good,4,Bing,18.54793388541667,19.048346666666667,62.403720041666666,8.333333333333334,8.333333333333334,0.0,25.000000000000004,0.0,8.333333333333334,0.0,50.00000000000001
qEM389,Good,5,Bing,12.99211707,10.033578763999998,76.97430466,6.25,25.0,0.0,12.5,0.0,0.0,6.25,50.0
qEM395,Bad,1,Bing,21.26515121875,19.685635848437503,59.049212859375,0.0,25.0,0.0,0.0,12.5,0.0,12.5,50.0
qEM396,Bad,2,Bing,18.50160698305085,21.2636095661017,60.23478316271187,0.0,42.857142857142854,0.0,14.285714285714285,0.0,0.0,14.285714285714285,28.57142857142857
qEM397,Bad,3,Bing,12.193258146341462,11.553147292682928,76.25359470731708,0.0,12.5,0.0,37.5,12.5,0.0,12.5,25.0
qEM398,Bad,4,Bing,19.932574585365852,20.60350443902439,59.463920853658536,0.0,50.0,0.0,16.666666666666664,0.0,0.0,0.0,33.33333333333333
qEM399,Bad,5,Bing,16.802150746478873,16.69315702816901,66.50469242535212,6.25,18.75,0.0,18.75,6.25,0.0,18.75,31.25
qEM405,Bad,1,Bing,21.26515121875,19.685635848437503,59.049212859375,0.0,25.0,0.0,0.0,12.5,0.0,12.5,50.0
qEM406,Bad,2,Bing,18.50160698305085,21.2636095661017,60.23478316271187,0.0,42.857142857142854,0.0,14.285714285714285,0.0,0.0,14.285714285714285,28.57142857142857
qEM407,Bad,3,Bing,12.193258146341462,11.553147292682928,76.25359470731708,0.0,12.5,0.0,37.5,12.5,0.0,12.5,25.0
qEM408,Bad,4,Bing,15.191316572,15.68079878,69.12788488000001,12.5,0.0,0.0,25.0,25.0,0.0,0.0,37.5
qEM409,Bad,5,Bing,18.871463,24.368038225,56.7604984,0.0,37.5,12.5,12.5,0.0,0.0,0.0,37.5
qEM415,Bad,1,Bing,13.27941011627907,15.245897102325582,71.47469251162791,9.09090909090909,18.18181818181818,9.09090909090909,18.18181818181818,0.0,9.09090909090909,0.0,36.36363636363636
qEM416,Bad,2,Bing,14.739860295454548,14.738037272727272,70.522102,0.0,45.45454545454545,9.090909090909092,18.181818181818183,0.0,0.0,0.0,27.27272727272727
qEM417,Bad,3,Bing,14.759471358490565,15.780000584905663,69.46052767924527,26.66666666666667,6.666666666666668,0.0,0.0,6.666666666666668,20.0,6.666666666666668,33.33333333333333
qEM418,Bad,4,Bing,13.805741596491227,13.399822542105264,72.79443498245615,0.0,30.0,10.0,0.0,0.0,20.0,0.0,40.0
qEM419,Bad,5,Bing,16.571675054545455,17.247859490909093,66.18046439999999,5.555555555555555,16.666666666666664,5.555555555555555,11.11111111111111,5.555555555555555,0.0,0.0,55.55555555555556
qEM425,Good,1,Bing,21.496617,21.614471968253966,56.88891123809523,21.428571428571427,7.142857142857142,0.0,7.142857142857142,0.0,0.0,21.428571428571427,42.857142857142854
qEM426,Good,2,Bing,20.052655933333334,15.78816651666667,64.15917718333333,42.85714285714287,0.0,14.285714285714288,0.0,21.428571428571434,0.0,14.285714285714288,7.142857142857144
qEM427,Good,3,Bing,19.82063433870968,13.029554451612904,67.14981166129033,18.75,6.25,6.25,0.0,12.5,0.0,0.0,56.25
qEM428,Good,4,Bing,17.14429208490566,11.782206403773584,71.07350103773585,6.25,18.75,0.0,6.25,6.25,0.0,0.0,62.5
qEM429,Good,5,Bing,19.08558958208955,17.1068316238806,63.8075783880597,5.2631578947368425,26.315789473684212,0.0,5.2631578947368425,5.2631578947368425,0.0,5.2631578947368425,52.631578947368425
qEM435,Bad,1,Bing,17.7525866,16.424101235,65.82331248749999,7.6923076923076925,0.0,0.0,46.15384615384615,0.0,0.0,0.0,46.15384615384615
qEM436,Bad,2,Bing,12.958780553571431,12.222401553571428,74.81881801785715,0.0,6.666666666666666,6.666666666666666,13.333333333333332,13.333333333333332,13.333333333333332,6.666666666666666,39.99999999999999
qEM437,Bad,3,Bing,12.465704048148146,14.193768888888888,73.34052742592593,0.0,37.5,0.0,25.0,12.5,6.25,0.0,18.75
qEM438,Bad,4,Bing,13.283898232432431,15.357613432432435,71.35848821621622,0.0,11.11111111111111,11.11111111111111,22.22222222222222,0.0,11.11111111111111,11.11111111111111,33.33333333333333
qEM439,Bad,5,Bing,15.086795191489363,16.270367978723403,68.64283655319149,5.555555555555555,11.11111111111111,0.0,16.666666666666664,22.22222222222222,22.22222222222222,0.0,22.22222222222222
qEM445,Bad,1,Bing,16.43426894230769,13.8526108,69.71311989615384,0.0,0.0,0.0,8.333333333333332,0.0,0.0,33.33333333333333,58.33333333333334
qEM446,Bad,2,Bing,15.860556888888889,15.469258359259259,68.67018485185184,5.555555555555555,16.666666666666664,11.11111111111111,22.22222222222222,0.0,0.0,16.666666666666664,27.77777777777778
qEM447,Bad,3,Bing,15.073561111111111,16.051902333333334,68.8745368611111,10.0,10.0,0.0,10.0,25.0,0.0,30.0,15.0
qEM448,Bad,4,Bing,14.208046369230768,14.785137203076923,71.00681586153846,0.0,7.6923076923076925,7.6923076923076925,7.6923076923076925,0.0,0.0,61.53846153846154,15.384615384615385
qEM449,Bad,5,Bing,13.738540100000002,12.927183540000001,73.33427606250001,0.0,9.090909090909092,0.0,9.090909090909092,0.0,0.0,45.45454545454545,36.36363636363637
qEM455,Good,1,Bing,14.75952942068965,10.998205506896552,74.2422654137931,0.0,7.6923076923076925,0.0,7.6923076923076925,7.6923076923076925,7.6923076923076925,0.0,69.23076923076923
qEM456,Good,2,Bing,14.813745659090907,14.263637022727274,70.92261727272728,6.666666666666668,33.33333333333333,0.0,6.666666666666668,0.0,0.0,0.0,53.33333333333334
qEM457,Good,3,Bing,18.218804790697675,16.431727255813954,65.34946750232558,0.0,0.0,18.18181818181818,0.0,0.0,0.0,0.0,81.81818181818181
qEM458,Good,4,Bing,13.331861928571426,13.715873992063491,72.95226403174603,9.090909090909092,9.090909090909092,9.090909090909092,0.0,0.0,9.090909090909092,9.090909090909092,54.54545454545454
qEM459,Good,5,Bing,16.766825383333334,17.86401193333334,65.3691629,0.0,0.0,0.0,8.333333333333334,8.333333333333334,16.666666666666668,0.0,66.66666666666667
qEM465,Bad,1,Bing,15.969256214285712,14.437512464285712,69.59323133928572,6.666666666666668,20.0,6.666666666666668,13.333333333333336,0.0,0.0,26.66666666666667,26.66666666666667
qEM466,Bad,2,Bing,13.168187574074071,11.688607518518516,75.1432055925926,0.0,16.666666666666664,0.0,25.0,8.333333333333332,8.333333333333332,8.333333333333332,33.33333333333333
qEM467,Bad,3,Bing,15.892006677419355,16.18178234516129,67.92621079032259,18.181818181818183,9.090909090909092,9.090909090909092,0.0,0.0,0.0,0.0,63.63636363636363
qEM468,Bad,4,Bing,13.66767652631579,17.13456207894737,69.19776192982457,9.090909090909092,13.636363636363637,13.636363636363637,27.272727272727273,0.0,0.0,13.636363636363637,22.72727272727273
qEM469,Bad,5,Bing,16.084060714285712,13.733460654761902,70.18247835714287,0.0,33.333333333333336,0.0,50.00000000000001,0.0,0.0,16.666666666666668,0.0
qEM475,Bad,1,Bing,13.809898862068964,18.24241514655173,67.94768612068968,25.0,0.0,0.0,0.0,0.0,31.25,18.75,25.0
qEM476,Bad,2,Bing,15.781103799999999,17.287649923076923,66.93124613076922,6.666666666666668,20.0,0.0,13.333333333333336,6.666666666666668,6.666666666666668,26.66666666666667,20.0
qEM477,Bad,3,Bing,13.050373244897958,12.963303908163265,73.98632289795918,33.33333333333333,11.11111111111111,0.0,0.0,11.11111111111111,0.0,0.0,44.44444444444444
qEM478,Bad,4,Bing,15.983316150943397,18.189251811320755,65.8274324226415,12.5,18.75,0.0,25.0,6.25,6.25,0.0,31.25
qEM479,Bad,5,Bing,14.467972846153845,13.785329653846153,71.74669686538462,16.666666666666664,0.0,0.0,8.333333333333332,0.0,0.0,0.0,75.0
qEM485,Good,1,Bing,15.807624864864867,11.77743972972973,72.41493418918918,20.0,0.0,0.0,0.0,20.0,0.0,0.0,60.0
qEM486,Good,2,Bing,15.876774852941178,10.533278938235295,73.58994611764706,23.076923076923077,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,69.23076923076923
qEM487,Good,3,Bing,16.419324214285716,15.526475999999997,68.05420011785714,0.0,0.0,0.0,0.0,14.285714285714285,14.285714285714285,7.142857142857142,64.28571428571429
qEM488,Good,4,Bing,16.9475518125,18.31362409375,64.73882441562499,6.25,0.0,12.5,6.25,0.0,0.0,12.5,62.5
qEM489,Good,5,Bing,15.254372588235295,10.742113725490197,74.00351313725491,22.22222222222222,0.0,0.0,5.555555555555555,11.11111111111111,5.555555555555555,16.666666666666664,38.88888888888889
qEM495,Bad,1,Bing,18.026558022222225,13.805025380952381,68.16841653968254,0.0,30.769230769230766,0.0,0.0,0.0,0.0,38.46153846153846,30.769230769230766
qEM496,Bad,2,Bing,16.690013379999996,12.79732053,70.51266534,0.0,20.0,6.666666666666668,6.666666666666668,0.0,0.0,26.66666666666667,40.0
qEM497,Bad,3,Bing,18.08312492857143,18.37176617857143,63.54510874999999,9.09090909090909,9.09090909090909,0.0,18.18181818181818,0.0,9.09090909090909,45.454545454545446,9.09090909090909
qEM498,Bad,4,Bing,13.856882430508474,12.434728203389831,73.70838924576272,0.0,7.6923076923076925,7.6923076923076925,0.0,7.6923076923076925,0.0,61.53846153846154,15.384615384615385
qEM499,Bad,5,Bing,12.827018104477613,13.810542059701495,73.36243946268657,0.0,10.0,0.0,15.0,0.0,0.0,35.0,40.0
qEM505,Good,1,Bing,20.052655933333334,15.78816651666667,64.15917718333333,42.85714285714287,0.0,14.285714285714288,0.0,21.428571428571434,0.0,14.285714285714288,7.142857142857144
qEM506,Good,2,Bing,24.69332893939394,21.460917836363638,53.84575378787879,0.0,0.0,0.0,11.11111111111111,11.11111111111111,0.0,22.22222222222222,55.55555555555556
