query,text_sample,position,positive,negative,neutral,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
di cosa si occupa il wwf,"Di cosa si occupa il WWF? - Sapere.it Di cosa si occupa il WWF? - Sapere.it Di cosa si occupa il WWF? - Sapere.it Di cosa si occupa il WWF? - Sapere.it. A tal proposito, ogni anno il WWF promuove oltre 2000 progetti in tutto mondo. L’organizzazione si occupa della tutela di mari, oceani, coste, foreste e animali soprattutto le specie in via di estinzione. In Italia il WWF, nato nel 1966, è presente su tutto il territorio nazionale con 200 sedi e con più di 100 Oasi. A tal proposito, ogni anno il WWF promuove oltre 2000 progetti in tutto mondo. L’organizzazione si occupa della tutela di mari, oceani, coste, foreste e animali soprattutto le specie in via di estinzione. In Italia il WWF, nato nel 1966, è presente su tutto il territorio nazionale con 200 sedi e con più di 100 Oasi. A tal proposito, ogni anno il WWF promuove oltre 2000 progetti in tutto mondo. L’organizzazione si occupa della tutela di mari, oceani, coste, foreste e animali soprattutto le specie in via di estinzione. In Italia il WWF, nato nel 1966, è presente su tutto il territorio nazionale con 200 sedi e con più di 100 Oasi. A tal proposito, ogni anno il WWF promuove oltre 2000 progetti in tutto mondo. L’organizzazione si occupa della tutela di mari, oceani, coste, foreste e animali soprattutto le specie in via di estinzione. In Italia il WWF, nato nel 1966, è presente su tutto il territorio nazionale con 200 sedi e con più di 100 Oasi.",1,14.75952942068965,10.998205506896552,74.2422654137931,12.131691357537244,12.542953916474579,10.662925790512235,13.06707751337017,12.526606876991723,12.202802022301174,11.77925787642578,15.086684646387068
di cosa si occupa il wwf,"WWF - Wikipedia. Rispetto a ciascuno di questi ambiti, il WWF si prefigge degli obiettivi misurabili e gestisce con oltre 2000 progetti di conservazione all'anno in tutto il mondo [senza fonte]. Tali progetti coinvolgono le popolazioni locali, in quanto il WWF ritiene che senza il loro appoggio la tutela dell'ambiente risulterebbe impossibile.",2,14.365534150000004,10.11271739,75.52174808,11.391534432893542,13.9212018799939,10.596943600615969,12.795149478643026,11.911945365963717,11.415691224603632,11.55226071381074,16.41527330347545
di cosa si occupa il wwf,"WWF | Sito Ufficiale. Stai cercando notizie o il sito ufficiale del WWF? Questo è il sito giusto! Infatti, qui potrai trovare tutte le informazioni che ti occorrono e puoi scoprire di cosa si occupa la famosa associazione benefica, come aderire o fare donazioni!",3,18.218804790697675,16.431727255813954,65.34946750232558,10.343266706682378,14.274147267944656,9.924184098529413,13.11445028387927,10.788801790091618,11.613857967228451,12.716107792375315,17.225184093268872
di cosa si occupa il wwf,"mi potete dire in breve che cos'è e cosa fa il wwf .... Rispetto a ciascuno di questi temi, il WWF si prefigge degli obiettivi misurabili e gestisce con oltre 2000 progetti di conservazione all'anno in tutto il mondo. I progetti hanno ormai la peculiarità di coinvolgere le popolazioni locali, in quanto - sostiene il WWF - senza il scemi fin troppo la tutela dell'ambiente risulterebbe impossibile.",4,13.331861928571426,13.715873992063491,72.95226403174603,11.080587009210385,13.331414727317886,11.330351661248764,12.832557627562377,11.432821055862375,12.647524077503439,11.863995951440206,15.480747889854538
di cosa si occupa il wwf,cos'è il WWF? Ci sono altre organizzazioni ke si occupano .... il wwf-di cui io sn socia- è una fondazione ke si occupa di salvaguardare gli animali e il loro habitat e accetta solo fondi privati quindi nn è sottomessa ad 1 governo ed è internazionale. altri enti sn: LAV-lega antivivisezione ke si occupa su territorio italiano di difendere gli animali,5,16.766825383333334,17.86401193333334,65.3691629,12.004316155614097,12.230387841135181,12.262137430235038,13.22313350507686,11.772644209674393,12.488099157909339,10.93802040367231,15.081261296682754
di cosa si occupa il wwf,"Di cosa si occupa il WWF? - youngworldforum.forumfree.it. A tal proposito, ogni anno il WWF promuove oltre 2000 progetti in tutto mondo. L’organizzazione si occupa della tutela di mari, oceani, coste, foreste e animali soprattutto le specie in via di estinzione. In Italia il WWF, nato nel 1966, è presente su tutto il territorio nazionale con 200 sedi e con più di 100 Oasi.",6,14.759529420689658,10.99820550689655,74.24226541379309,12.131691357537244,12.542953916474579,10.662925790512237,13.06707751337017,12.526606876991725,12.202802022301169,11.779257876425776,15.086684646387068
di cosa si occupa il wwf,"Per la difesa dell'ambiente e delle specie a rischio | WWF .... Il WWF è la più grande organizzazione mondiale per la conservazione di natura, habitat e specie in pericolo. Scopri come aiutarci a fare la differenza!",7,18.244105714285716,11.216092571428572,70.5398014,12.196246689220409,12.506934350486256,10.541280344297377,14.618190508405233,11.290737450848676,10.845681418510859,11.27010418297874,16.730825055252424
di cosa si occupa il wwf,"WWF nell'Enciclopedia Treccani - Treccani, il portale del .... - Sigla di World Wildlife Fund, organizzazione internazionale non governativa costituita nel 1961 a Morges (Svizzera) e la cui sede è stata successivamente trasferita a Gland presso Losanna; nel 1986 ha assunto la denominazione di Worldwide fund for nature, mantenendo la sigla precedente. Il WWF ha come scopo la tutela dell’ambiente naturale, attraverso la protezione delle specie in ...",8,14.754694443548388,15.538709322580646,69.70659696774193,12.045450037499899,13.51016714212016,11.448147982048496,13.295180718951565,11.299494296238045,10.8317035541694,11.97480246881666,15.595053800155743
di cosa si occupa il wwf,"Greenpeace - Wikipedia. Il portavoce di Greenpeace International, Mike Townsley, ha attribuito la perdita all'errore di valutazione di un dipendente e si è parlato di lacune nel sistema di controllo amministrativo interno. Il portavoce si è scusato con i sostenitori, appellandosi alla loro comprensione del fatto che anche la loro organizzazione non è perfetta.",9,15.644751200000002,18.757157509433963,65.59809149056605,11.56943770424466,14.015268703956787,11.063615735648122,13.418985260903254,10.866990605990027,11.4011972382465,11.408361299469359,16.256143451541266
di cosa si occupa il wwf,"Leone - Animali in estinzione | WWF Italy. Inoltre, il WWF in collaborazione con l'Unione Internazionale per la Conservazione (IUCN) ha promosso il progetto internazionale TRAFFIC (Trade Record Analysis of Flora and Fauna in Commerce) che si occupa del controllo e della lotta al commercio illegale di specie.",10,13.662418269565215,11.699723682608695,74.63785826086956,11.769706977463814,13.43095257966005,11.471984172904353,13.847326653991509,11.552226151051036,10.866863145634193,11.323237083639224,15.737703235655792
Di cosa si occupa il WWF?,"Di cosa si occupa il WWF? - Sapere.it Di cosa si occupa il WWF? - Sapere.it Di cosa si occupa il WWF? - Sapere.it Di cosa si occupa il WWF? - Sapere.it. A tal proposito, ogni anno il WWF promuove oltre 2000 progetti in tutto mondo. L’organizzazione si occupa della tutela di mari, oceani, coste, foreste e animali soprattutto le specie in via di estinzione. In Italia il WWF, nato nel 1966, è presente su tutto il territorio nazionale con 200 sedi e con più di 100 Oasi. A tal proposito, ogni anno il WWF promuove oltre 2000 progetti in tutto mondo. L’organizzazione si occupa della tutela di mari, oceani, coste, foreste e animali soprattutto le specie in via di estinzione. In Italia il WWF, nato nel 1966, è presente su tutto il territorio nazionale con 200 sedi e con più di 100 Oasi. A tal proposito, ogni anno il WWF promuove oltre 2000 progetti in tutto mondo. L’organizzazione si occupa della tutela di mari, oceani, coste, foreste e animali soprattutto le specie in via di estinzione. In Italia il WWF, nato nel 1966, è presente su tutto il territorio nazionale con 200 sedi e con più di 100 Oasi. A tal proposito, ogni anno il WWF promuove oltre 2000 progetti in tutto mondo. L’organizzazione si occupa della tutela di mari, oceani, coste, foreste e animali soprattutto le specie in via di estinzione. In Italia il WWF, nato nel 1966, è presente su tutto il territorio nazionale con 200 sedi e con più di 100 Oasi.",1,14.75952942068965,10.998205506896552,74.2422654137931,12.131691357537244,12.542953916474579,10.662925790512235,13.06707751337017,12.526606876991723,12.202802022301174,11.77925787642578,15.086684646387068
Di cosa si occupa il WWF?,"WWF - Wikipedia. Rispetto a ciascuno di questi ambiti, il WWF si prefigge degli obiettivi misurabili e gestisce con oltre 2000 progetti di conservazione all'anno in tutto il mondo [senza fonte]. Tali progetti coinvolgono le popolazioni locali, in quanto il WWF ritiene che senza il loro appoggio la tutela dell'ambiente risulterebbe impossibile.",2,14.365534150000004,10.11271739,75.52174808,11.391534432893542,13.9212018799939,10.596943600615969,12.795149478643026,11.911945365963717,11.415691224603632,11.55226071381074,16.41527330347545
Di cosa si occupa il WWF?,"WWF | Sito Ufficiale. Stai cercando notizie o il sito ufficiale del WWF? Questo è il sito giusto! Infatti, qui potrai trovare tutte le informazioni che ti occorrono e puoi scoprire di cosa si occupa la famosa associazione benefica, come aderire o fare donazioni!",3,18.218804790697675,16.431727255813954,65.34946750232558,10.343266706682378,14.274147267944656,9.924184098529413,13.11445028387927,10.788801790091618,11.613857967228451,12.716107792375315,17.225184093268872
Di cosa si occupa il WWF?,"mi potete dire in breve che cos'è e cosa fa il wwf .... Rispetto a ciascuno di questi temi, il WWF si prefigge degli obiettivi misurabili e gestisce con oltre 2000 progetti di conservazione all'anno in tutto il mondo. I progetti hanno ormai la peculiarità di coinvolgere le popolazioni locali, in quanto - sostiene il WWF - senza il scemi fin troppo la tutela dell'ambiente risulterebbe impossibile.",4,13.331861928571426,13.715873992063491,72.95226403174603,11.080587009210385,13.331414727317886,11.330351661248764,12.832557627562377,11.432821055862375,12.647524077503439,11.863995951440206,15.480747889854538
Di cosa si occupa il WWF?,cos'è il WWF? Ci sono altre organizzazioni ke si occupano .... il wwf-di cui io sn socia- è una fondazione ke si occupa di salvaguardare gli animali e il loro habitat e accetta solo fondi privati quindi nn è sottomessa ad 1 governo ed è internazionale. altri enti sn: LAV-lega antivivisezione ke si occupa su territorio italiano di difendere gli animali,5,16.766825383333334,17.86401193333334,65.3691629,12.004316155614097,12.230387841135181,12.262137430235038,13.22313350507686,11.772644209674393,12.488099157909339,10.93802040367231,15.081261296682754
Di cosa si occupa il WWF?,"Di cosa si occupa il WWF? - youngworldforum.forumfree.it. A tal proposito, ogni anno il WWF promuove oltre 2000 progetti in tutto mondo. L’organizzazione si occupa della tutela di mari, oceani, coste, foreste e animali soprattutto le specie in via di estinzione. In Italia il WWF, nato nel 1966, è presente su tutto il territorio nazionale con 200 sedi e con più di 100 Oasi.",6,14.759529420689658,10.99820550689655,74.24226541379309,12.131691357537244,12.542953916474579,10.662925790512237,13.06707751337017,12.526606876991725,12.202802022301169,11.779257876425776,15.086684646387068
Di cosa si occupa il WWF?,"Per la difesa dell'ambiente e delle specie a rischio | WWF .... Il WWF è la più grande organizzazione mondiale per la conservazione di natura, habitat e specie in pericolo. Scopri come aiutarci a fare la differenza!",7,18.244105714285716,11.216092571428572,70.5398014,12.196246689220409,12.506934350486256,10.541280344297377,14.618190508405233,11.290737450848676,10.845681418510859,11.27010418297874,16.730825055252424
Di cosa si occupa il WWF?,"WWF nell'Enciclopedia Treccani - Treccani, il portale del .... - Sigla di World Wildlife Fund, organizzazione internazionale non governativa costituita nel 1961 a Morges (Svizzera) e la cui sede è stata successivamente trasferita a Gland presso Losanna; nel 1986 ha assunto la denominazione di Worldwide fund for nature, mantenendo la sigla precedente. Il WWF ha come scopo la tutela dell’ambiente naturale, attraverso la protezione delle specie in ...",8,14.754694443548388,15.538709322580646,69.70659696774193,12.045450037499899,13.51016714212016,11.448147982048496,13.295180718951565,11.299494296238045,10.8317035541694,11.97480246881666,15.595053800155743
Di cosa si occupa il WWF?,"Greenpeace - Wikipedia. Il portavoce di Greenpeace International, Mike Townsley, ha attribuito la perdita all'errore di valutazione di un dipendente e si è parlato di lacune nel sistema di controllo amministrativo interno. Il portavoce si è scusato con i sostenitori, appellandosi alla loro comprensione del fatto che anche la loro organizzazione non è perfetta.",9,15.644751200000002,18.757157509433963,65.59809149056605,11.56943770424466,14.015268703956787,11.063615735648122,13.418985260903254,10.866990605990027,11.4011972382465,11.408361299469359,16.256143451541266
Di cosa si occupa il WWF?,"Leone - Animali in estinzione | WWF Italy. Inoltre, il WWF in collaborazione con l'Unione Internazionale per la Conservazione (IUCN) ha promosso il progetto internazionale TRAFFIC (Trade Record Analysis of Flora and Fauna in Commerce) che si occupa del controllo e della lotta al commercio illegale di specie.",10,13.662418269565215,11.699723682608695,74.63785826086956,11.769706977463814,13.43095257966005,11.471984172904353,13.847326653991509,11.552226151051036,10.866863145634193,11.323237083639224,15.737703235655792
Cosa Ã¨ Ocean Cleanup ?,"The Ocean Cleanup - Wikipedia The Ocean Cleanup - Wikipedia The Ocean Cleanup - Wikipedia. The Ocean Cleanup is a non-government engineering environmental organization based in the Netherlands, that develops technology to extract plastic pollution from the oceans. After a couple of years of various tests they deployed their first full scale prototype. It ran into difficulty after two months and was towed to Hawaii for inspection and repair. The Ocean Cleanup is a non-government engineering environmental organization based in the Netherlands, that develops technology to extract plastic pollution from the oceans. After a couple of years of various tests they deployed their first full scale prototype. It ran into difficulty after two months and was towed to Hawaii for inspection and repair. The Ocean Cleanup is a non-government engineering environmental organization based in the Netherlands, that develops technology to extract plastic pollution from the oceans. After a couple of years of various tests they deployed their first full scale prototype. It ran into difficulty after two months and was towed to Hawaii for inspection and repair.",1,9.532707936723163,11.638629354802259,78.8286631920904,12.4067358634142,13.243539361503794,8.773292512097935,10.125840665596225,13.772917979966179,10.152007894116958,20.86133062063752,10.664335102667161
Cosa Ã¨ Ocean Cleanup ?,"The Ocean Cleanup - Wikipedia. The Ocean Cleanup is a non-government engineering environmental organization based in the Netherlands, that develops technology to extract plastic pollution from the oceans. After a couple of years of various tests they deployed their first full scale prototype. It ran into difficulty after two months and was towed to Hawaii for inspection and repair.",2,9.322457552542373,11.407682315254238,79.26986059322034,12.405492474569217,13.346439037937438,8.90408858872832,10.122958294454287,13.719681801642599,10.022092422936382,21.05335329274594,10.425894086985792
Cosa Ã¨ Ocean Cleanup ?,Ocean Cleanup Launched A Plastic Catcher - YouTube. The Great Pacific Garbage Patch is now twice the size of Texas and contains 1.8 trillion pieces of trash floating in the ocean. The Ocean Cleanup is an ambitious non-profit committed to removing ...,3,12.941875349999998,14.18655526,72.87157,11.148147540372632,13.70551256098342,10.779471847098653,12.73927081577731,14.249399141037292,10.580729308923383,13.916227772862666,12.881241012944617
Cosa Ã¨ Ocean Cleanup ?,"The Ocean Cleanup Jobs, Employment | Indeed.com. 68 The Ocean Cleanup jobs available on Indeed.com. Apply to Warehouse Worker, Case Pick Fulltime, Crew Member and more!",4,11.980162700000001,13.407881318181818,74.61195686363635,12.48871413928647,12.998551640998372,9.56607495969597,11.268170478962906,13.373310306344885,10.869052171076227,15.383247181248324,14.052879122386816
Cosa Ã¨ Ocean Cleanup ?,"FAQ | The Ocean Cleanup. The Ocean Cleanup focuses on the floating fraction of plastics. Since most of it is located between the surface and a depth of five meters, the cleanup system will be designed to clean up only the plastic which is located in this upper layer of the water column.",5,11.39907796153846,13.241382442307692,75.35954082692308,13.366431348847495,12.405007928327597,8.92487087997291,10.996298471596907,13.489266084844589,11.637061238571498,16.80906738464228,12.371996663196699
Cosa Ã¨ Ocean Cleanup ?,"The Ocean Cleanup February 2019 Update - YouTube. This video is an update and review of The Ocean Cleanup for February, 2019. This video is an update and review of The Ocean Cleanup for February, 2019. Skip navigation Sign in. Search.",6,9.618703383783785,9.363015608108109,81.01828124324324,12.281265670030734,13.081036989520383,7.88119914130523,11.112258478613528,13.628856886756774,11.062557477103537,17.26470812588284,13.688117230786933
Cosa Ã¨ Ocean Cleanup ?,"The Ocean Cleanup (@TheOceanCleanup) | Twitter. The latest Tweets from The Ocean Cleanup (@TheOceanCleanup). The Largest Cleanup in History. Follow the latest updates on The Ocean Cleanup project. #TheOceanCleanup. Rotterdam, The Netherlands",7,9.665800413793104,8.28977696551724,82.04442337931033,13.180762455235287,12.149123789249046,9.778751250976914,12.337417754142576,13.052133992649992,12.153588938217696,15.845722613644353,11.50249920588411
Cosa Ã¨ Ocean Cleanup ?,"Boyan Slat's Ocean Cleanup to launch first array, new .... The Ocean Cleanup computer rendering, anchor close-up Erwin Zwart / The Ocean Cleanup Slat's team has only tested the new system in labs and simulations, so it's still theoretical. But the ...",8,10.239373599999999,11.638755937500001,78.121870975,12.318454069302746,13.161641385609354,9.7773187271026,11.922125364609947,13.841820832366036,11.336557347912628,15.266580118092671,12.375502155003991
Cosa Ã¨ Ocean Cleanup ?,"A passive ocean cleanup begins - physicstoday.scitation.org. A passive plastic cleanup system is deployed in the Pacific Ocean in October. Credit: The Ocean Cleanup. An ambitious yet straightforward method of ridding the oceans of huge swaths of accumulated plastic began on 18 October with the deployment of a drifting U-shaped tube at the Great Pacific Garbage Patch, midway between Hawaii and California.The Ocean Cleanup aims to remove 50% of the patch ...",9,11.29235915942029,11.972716513043476,76.73492494202898,13.689741594467412,12.923261055327885,9.522782022092857,11.234068800429785,14.024236452807315,11.920226977556657,14.550492967364558,12.135190129953513
Cosa Ã¨ Ocean Cleanup ?,"Boyan Slat's Ocean Cleanup Project Launches Historic First .... Boyan Slat's ambitious plan to rid the world's oceans of plastic has taken another step towards reality with its first prototype to be tested at sea. The Ocean Cleanup Foundation, founded by the 21-year-old Slat, has deployed a 100-meter clean-up boom today in the North Sea in The Netherlands.The p...",10,11.999248845762713,13.270313779661016,74.7304382542373,13.004704268025712,11.674499455672555,10.43919107685595,11.895933396272213,13.88958271744013,12.34860095138195,15.401740233362588,11.345747900988872
Quali sono le regole per tenere le spiagge pulite?,Regole per mantenere la spiaggia pulita - Non Sprecare. Regole per mantenere la spiaggia pulita - Le spiagge sono un bene comune e sporcarle è un gesto irrispettoso e ingiustificabile: ecco come mantenerle pulite.,1,15.8807141875,13.428008875,70.69127734375,13.053317742757612,10.799474627985552,12.529678456830492,13.457284380357217,11.14161691148877,13.039948679948187,10.893945344298794,15.08473385633333
Quali sono le regole per tenere le spiagge pulite?,"Sei regole d'oro per mantenere le spiagge pulite - IO donna. Sei regole d'oro per mantenere le spiagge pulite ... Speciali /san-valentino LoginEcco quali sono le più belle, le più profonde, le più intramontabili preferite (anzi, è proprio il caso di ...",2,22.356842769230767,14.658580948717947,62.984576769230785,11.868125987583507,12.531176955114926,9.59848202440626,12.375721759202744,11.41664551585756,13.45128468072834,11.681605513928,17.076957563178617
Quali sono le regole per tenere le spiagge pulite?,Spiagge e stabilimenti balneari: le nuove regole. Ecco quali sono le nuove regole in tema di concessione del demanio marittimo e quali i consigli pratici per gli imprenditori balneari Sulle spiagge italiane soffia il vento del cambiamento . È in atto (oltre che quasi in dirittura di arrivo) la riforma in tema di concessioni di spiagge e stabilimenti balneari .,3,14.291542241379313,12.379917051724139,73.32854089655171,12.222261598438244,14.162238255307535,10.80174081876153,12.512213991714944,11.698664880755896,10.768267326035877,12.277495949746854,15.557117179239091
Quali sono le regole per tenere le spiagge pulite?,"Spiagge italiane: ecco le regole per trattarle bene | Ecoo. Spiagge italiane: ecco le regole per trattarle bene. Diverse associazioni ambientaliste si sono impegnate nel mettere a punto uno specifico decalogo per le spiagge pulite, in vista di un impatto ambientale minore sull’ecosistema marino. da Elisabetta Fonte, il 9 Luglio 2012 alle 11:33",4,16.773263,12.486156620408162,70.74058044897959,10.424099249546224,14.82527771496091,10.942990560372014,14.206833460644594,10.905443117891387,11.759123494011439,11.267541710001495,15.668690692571916
Quali sono le regole per tenere le spiagge pulite?,"Bandiere blu 2018: tutte le località premiate (MAPPA .... Quali sono le spiagge più belle, pulite e attrezzate d'Italia? Torna l'appuntamento con le Bandiere Blu, assegnate dalla Fondazione per l'educazione ambientale (Foundation for Environmental ...",5,16.62340664375,12.8326916875,70.543902125,11.13020691671433,14.3045176464671,10.339248660352784,13.263548280506166,12.257743207141065,12.21778064295756,12.411735426409031,14.075219219451931
Quali sono le regole per tenere le spiagge pulite?,"Cani in spiaggia: quali sono le regole da osservare .... Contrariamente a quanto molti pensano, esistono diverse spiagge per cani dove è possibile portare l’animale senza dover abbandonare il cane in luoghi solitari e sperduti. Ecco le regole da osservare per portare i cani in spiaggia senza problemi.",6,15.849314914893617,18.536652744680847,65.61403268085104,10.243500145515942,13.128882203435428,11.223771734213555,14.220145369688561,10.963325397058256,13.523380304897017,12.518061022367052,14.178933822824158
Quali sono le regole per tenere le spiagge pulite?,"Goletta Verde in Sardegna, ecco quali sono le spiagge .... Goletta Verde in Sardegna, mappa delle spiagge inquinate: anche quest’anno Goletta Verde, la nave di Legambiente che sta battendo le coste della penisola, isole maggiori incluse, per analizzare le acque del nostro paese e capire quanto il loro stato di salute e quanto esse siano effettivamente pulite, promuove anche quest’anno il mare della Sardegna, anche se 5 dei 29 punti campionati sono ...",7,16.01953725362319,15.36499171594203,68.61547073913043,11.321533118717056,13.949541906105278,9.384943853536594,13.164549615394296,12.250992799726198,12.947173742370035,12.849174095950927,14.13209086819958
Quali sono le regole per tenere le spiagge pulite?,"Cani in spiaggia: è permesso o vietato? Le regole sono .... Sono oltre 3.000, afferma l'associazione, le ordinanze emesse rispettivamente da comuni, capitanerie di porto, provincie e regioni, alle quali si aggiungono le leggi regionali e i regolamenti dei singoli stabilimenti balneari che portano a circa 18.000 le diverse normative locali relative all'accesso dei cani in spiaggia in questa estate 2019.",8,15.72044834210526,12.269708631578947,72.00984312280701,12.934851901447681,13.243193116001153,8.90614629957107,13.31171502245033,12.613107052594048,10.496258941962385,14.446630686050874,14.048096979922425
Quali sono le regole per tenere le spiagge pulite?,"Quali sono alcune regole sociali non scritte che tutti .... Si consiglia di indossare scarpe pulite, soprattutto se si indossano abiti nuovi. ... Quali sono alcune semplici regole per tenere in regola il mio scooter? Quali sono alcune delle più importanti regole non dette della vita? ... Quali sono le regole non scritte quando si visita una madre col figlio appena nato?",9,17.927806745762716,18.509402050847456,63.562791813559315,12.987778629762397,11.639448524171355,10.106314868274195,12.733365674648372,13.641348052598742,14.216731252548376,10.981929666907854,13.693083331088676
Quali sono le regole per tenere le spiagge pulite?,"Il Giappone ha spiagge bellissime, ma bisogna rispettare .... 14 aprile 2019 - Con le sue 6852 isole, e i suoi 29.750 chilometri di costa, il Giappone di spiagge ne ha a migliaia. Alcune delle quali sono davvero straordinarie. Ma le sapete le loro regole? Il ...",10,14.944021000000001,15.59994405,69.456035225,11.26730681848553,13.296118495965354,11.671521920891275,13.078653665759296,12.773218028802416,12.774868352184535,10.92392881464587,14.214383903265698
Di cosa si occupa la WWF,"Di cosa si occupa il WWF? - Sapere.it Di cosa si occupa il WWF? - Sapere.it Di cosa si occupa il WWF? - Sapere.it Di cosa si occupa il WWF? - Sapere.it. A tal proposito, ogni anno il WWF promuove oltre 2000 progetti in tutto mondo. L’organizzazione si occupa della tutela di mari, oceani, coste, foreste e animali soprattutto le specie in via di estinzione. In Italia il WWF, nato nel 1966, è presente su tutto il territorio nazionale con 200 sedi e con più di 100 Oasi. A tal proposito, ogni anno il WWF promuove oltre 2000 progetti in tutto mondo. L’organizzazione si occupa della tutela di mari, oceani, coste, foreste e animali soprattutto le specie in via di estinzione. In Italia il WWF, nato nel 1966, è presente su tutto il territorio nazionale con 200 sedi e con più di 100 Oasi. A tal proposito, ogni anno il WWF promuove oltre 2000 progetti in tutto mondo. L’organizzazione si occupa della tutela di mari, oceani, coste, foreste e animali soprattutto le specie in via di estinzione. In Italia il WWF, nato nel 1966, è presente su tutto il territorio nazionale con 200 sedi e con più di 100 Oasi. A tal proposito, ogni anno il WWF promuove oltre 2000 progetti in tutto mondo. L’organizzazione si occupa della tutela di mari, oceani, coste, foreste e animali soprattutto le specie in via di estinzione. In Italia il WWF, nato nel 1966, è presente su tutto il territorio nazionale con 200 sedi e con più di 100 Oasi.",1,14.75952942068965,10.998205506896552,74.2422654137931,12.131691357537244,12.542953916474579,10.662925790512235,13.06707751337017,12.526606876991723,12.202802022301174,11.77925787642578,15.086684646387068
Di cosa si occupa la WWF,WWF | Sito Ufficiale. Cos’è e di cosa si occupa? WWF è una delle organizzazioni di protezione ambientale più importanti al mondo. WWF è la sigla che significa World Wildlife Nature e si occupa di salvaguardare ambiente e specie a rischio estinzione.. Lo scopo principale di questa grande organizzazione (che comprende oltre 100 paesi) è quello di “bloccare la degradazione dell’ambiente naturale del pianeta ...,2,17.697082661290324,15.005938129032259,67.29697938709677,11.459587700542006,13.157721767934458,10.686128433802716,14.107556458562978,10.935257152265118,11.984127057020027,11.438357734326802,16.23126369554586
Di cosa si occupa la WWF,"WWF - Wikipedia. L'azione del WWF è mirata in diversi ambiti di intervento di interesse globale: le foreste, gli oceani e le coste, l'acqua dolce, le specie selvatiche, il cibo e il clima.. Rispetto a ciascuno di questi ambiti, il WWF si prefigge degli obiettivi misurabili e gestisce con oltre 2000 progetti di conservazione all'anno in tutto il mondo [senza fonte]. ...",3,14.365860288135593,10.651802276271187,74.98233728813558,12.094931084152547,13.507258295833187,10.013125247008283,13.28672605749933,11.77237345557057,11.372234232047987,11.676112688790717,16.27723893909736
Di cosa si occupa la WWF,"mi potete dire in breve che cos'è e cosa fa il wwf .... In Italia il WWF è rappresentato dal WWF Italia. Missione. La missione del WWF è quella di fermare la devastazione dell'ambiente naturale del pianeta e, dichiara, di contribuire alla costruzione di un futuro in cui l'uomo viva in armonia con la natura. A questo scopo il WWF si batte per: conservare la biodiversità del pianeta;",4,14.77848532835821,12.027779913432838,73.19373471641791,11.339530337990542,13.504678239478038,10.842392382755934,13.312392620610659,11.547364288521448,12.54661411338169,11.524418002698585,15.38261001456307
Di cosa si occupa la WWF,"Per la difesa dell'ambiente e delle specie a rischio | WWF .... Il WWF è la più grande organizzazione mondiale per la conservazione di natura, habitat e specie in pericolo. Scopri come aiutarci a fare la differenza! ... 10 giorni fa la nascita a sorpresa di 50 piccole tartarughe, ieri l'ispezione all'interno del nido. 04 Oct 2019. Aquila di Bonelli uccisa a fucilate in Sardegna.",5,17.701687120689655,13.396622258620688,68.90169034482759,12.321790175257059,12.632546774591862,10.512900234660437,14.41379699234687,11.411827871022853,10.787028400136567,11.996478622362087,15.923630929622231
Di cosa si occupa la WWF,"Di cosa si occupa il WWF? - youngworldforum.forumfree.it. A tal proposito, ogni anno il WWF promuove oltre 2000 progetti in tutto mondo. L’organizzazione si occupa della tutela di mari, oceani, coste, foreste e animali soprattutto le specie in via di estinzione. In Italia il WWF, nato nel 1966, è presente su tutto il territorio nazionale con 200 sedi e con più di 100 Oasi.",6,14.759529420689658,10.99820550689655,74.24226541379309,12.131691357537244,12.542953916474579,10.662925790512237,13.06707751337017,12.526606876991725,12.202802022301169,11.779257876425776,15.086684646387068
Di cosa si occupa la WWF,cos'è il WWF? Ci sono altre organizzazioni ke si occupano .... Ci sono altre organizzazioni ke si occupano della stessa cosa d esso? ... il WWF si occupa di ambiente e anmali in particolar modo di salvar quelli in via di estinzione.associazioni simili son greenpeace e l'Enpa. ... LEGAMBIENTE-che si occupa di salvaguardare l'ambiente e la fauna selvatica italiana.,7,14.57953989107143,12.900857250000003,72.51960326785714,11.570183489833193,12.796606704038934,11.280926375565887,13.204409424960776,10.998367484647572,12.226166839012668,11.464674598060201,16.458665083880735
Di cosa si occupa la WWF,"WWF nell'Enciclopedia Treccani. - Sigla di World Wildlife Fund, organizzazione internazionale non governativa costituita nel 1961 a Morges (Svizzera) e la cui sede è stata successivamente trasferita a Gland presso Losanna; nel 1986 ha assunto la denominazione di Worldwide fund for nature, mantenendo la sigla precedente. Il WWF ha come scopo la tutela dell’ambiente naturale, attraverso la protezione delle specie in ...",8,14.839724715517239,15.813985534482761,69.34629051724139,11.631296061254933,13.628131271491032,11.585846832884247,13.418388545221745,11.100907986721504,10.898857236478673,11.870270747932063,15.866301318015768
Di cosa si occupa la WWF,"Greenpeace - Wikipedia. Nel 1982 Greenpeace orientò la propria attenzione anche all'uccisione di migliaia di giovani foche (che, dopo la nascita, rimangono dal manto bianco per due settimane prima di seguire la madre in mare) ogni anno nel mese di marzo. La prima idea fu di spruzzare un innocuo colorante verde sulle foche per rendere inservibile il manto.",9,14.776094785714289,14.059086292857142,71.1648194642857,11.55625113739023,13.30009331296903,10.67459853852367,13.21417508490349,11.868031419084016,12.665510620485762,12.180028738414778,14.541311148228985
