QID,Query,Prompt Type,IAS,Resp,Rank,date_generated
qEM71,CosÃ¨ ocean Cleanup?,Emotionally Charged,Bing,"The Ocean Cleanup: così possiamo ripulire il mare?. La raccolta ed eliminazione di queste isole plastiche è alla base del progetto The Ocean Cleanup. L’idea alla base del progetto è abbastanza semplice. Si tratta di una grande rete lunga 800 metri e profonda 3, che viene legata a dei galleggianti e trascinata da due navi a velocità ridotta.",8,2025_02_12
qEM71,CosÃ¨ ocean Cleanup?,Emotionally Charged,Bing,"The Ocean Cleanup: come funziona il progetto CLEAN OCEANS. Il progetto Ocean Cleanup punta ad installarsi sui cinque isolotti di immondizia che corrispondono alle correnti circolari oceaniche nell'Oceano Pacifico settentrionale e meridionale, nell'Oceano Indiano e anche nell'Oceano Atlantico settentrionale e meridionale.",9,2025_02_12
qEM71,CosÃ¨ ocean Cleanup?,Emotionally Charged,Bing,"The Ocean Cleanup project: come l’oceano può ripulirsi da solo. Un team di ricercatori sta portando avanti il progetto «The Ocean Cleanup», con l’obbiettivo di ripulire gli oceani. Parola d’ordine: agire come la plastica.",10,2025_02_12
qEM72,Qual Ã¨ la causa della riduzione del lago Aral?,Emotionally Charged,Bing,"Il Lago d’Aral si sta prosciugando cause e conseguenze - Studiarapido. La superficie del lago Aral si è progressivamente ridotta a causa della massiccia utilizzazione a scopi irrigui dei due immissari del lago, i fiumi Syrdar’ja e Amudar’ja, e oggi non raggiunge i 20 000 km².",1,2025_02_12
qEM72,Qual Ã¨ la causa della riduzione del lago Aral?,Emotionally Charged,Bing,"Il Mar d’Aral: La Catastrofe Ambientale che Ha Sconvolto un Ecosistema. La Riduzione della Superficie del Lago Originariamente, il Mar d’Aral copriva un’area di 68.000 km², ma oggi rimangono solo poche strisce d’acqua, per un totale di circa 8.000 km². Il fondale esposto ha creato un deserto, simbolo di uno dei più gravi disastri ambientali della storia contemporanea.",2,2025_02_12
qEM72,Qual Ã¨ la causa della riduzione del lago Aral?,Emotionally Charged,Bing,"Lago d’Aral: storia, cause e conseguenze del disastro ambientale. Perché il Lago d’Aral è Scomparso? Cause Storiche e Antropiche. Il Lago d’Aral si trova nella parte settentrionale dell’Asia centrale, entro i confini dell’ Uzbekistan e del Kazakistan. Fino al 1960 copriva una superficie di 68 mila km² con un volume di 1000 km³ d’acqua.",3,2025_02_12
qEM72,Qual Ã¨ la causa della riduzione del lago Aral?,Emotionally Charged,Bing,"IL Lago d’Aral, una “bomba a orologeria” nell’Asia Centrale. Priva di interventi infrastrutturali come la diga Kok-Aral, la sezione meridionale del bacino continua a scomparire, aggravando una crisi ecologica, economica e sociale che colpisce duramente il Karakalpakstan, una regione autonoma situata nell’Uzbekistan occidentale.",4,2025_02_12
qEM72,Qual Ã¨ la causa della riduzione del lago Aral?,Emotionally Charged,Bing,"Lago d'Aral: cause, conseguenze e futuro di un disastro ambientale. Situato sul confine settentrionale dell'Uzbekistan e il confine meridionale del Kazakistan, il lago d'Aral, un tempo uno dei più grandi laghi salini del mondo, è oggi una distesa desertica. Un rapido prosciugamento aggravatosi durante gli anni '60, per lungo tempo rimasto ignoto al resto del mondo.",5,2025_02_12
qEM72,Qual Ã¨ la causa della riduzione del lago Aral?,Emotionally Charged,Bing,"Il disastro ecologico del Lago d'Aral: una storia emblematica - Tuttogreen. Il Lago d’Aral è forse una delle immagini più potenti di disastro ambientale causato dall’uomo. Non solo per la sua gravità in termini assoluti, ma anche per la vicenda incredibile, caratterizzata da una colossale miopia e presunzione.",6,2025_02_12
qEM72,Qual Ã¨ la causa della riduzione del lago Aral?,Emotionally Charged,Bing,"Cosa è successo al Lago d’Aral? Il perché del ... - Geopop. Il rapido processo di essiccazione ha portato a un veloce aumento della salinità dell’acqua, distruggendo l’ecosistema marino e facendo scomparire le 20 specie di pesci che abitavano il lago. Villaggi dove la pesca rappresentava la vita di circa 40.000 persone si sono ritrovati così a più di 100 km di distanza dalle nuove coste del lago.",7,2025_02_12
qEM72,Qual Ã¨ la causa della riduzione del lago Aral?,Emotionally Charged,Bing,"Perché il lago d'Aral si è prosciugato? - tellaroitaly.com. A causa dell'evaporazione naturale e della sensibile riduzione della portata di immissione di acqua, il lago ha iniziato quindi inesorabilmente a prosciugarsi. Quali sono state le principali conseguenze del disastro ambientale del lago d'Aral?",8,2025_02_12
qEM72,Qual Ã¨ la causa della riduzione del lago Aral?,Emotionally Charged,Bing,"Dopo aver rischiato di sparire, il Lago d'Aral sta gradualmente .... Il Lago d’Aral, che in passato era considerato il quarto specchio d’acqua più grande del mondo, ha rischiato di scomparire a causa della coltivazione intensiva di riso e cotone.",9,2025_02_12
qEM72,Qual Ã¨ la causa della riduzione del lago Aral?,Emotionally Charged,Bing,"Lago d'Aral - Wikipedia. Nel corso del 2006 un importante accordo per lo sfruttamento del sottosuolo del lago è stato raggiunto tra il governo dell'Uzbekistan, la società russa LUKoil, la Petronas, la Uzbekneftegaz e la China National Petroleum Corporation.",10,2025_02_12
qEM73,Di cosa si occupa il wwf?,Emotionally Charged,Bing,"Di cosa si occupa il WWF? - Sapere.it. Il suo scopo primario è quello di far in modo che l’uomo possa vivere in armonia con la natura tutelando le biodiversità e contrastando il degrado ambientale. A tal proposito, ogni anno il WWF promuove oltre 2000 progetti in tutto mondo.",1,2025_02_12
qEM73,Di cosa si occupa il wwf?,Emotionally Charged,Bing,"WWF - Wikipedia. Il World Wide Fund for Nature, in precedenza denominato World Wildlife Fund e comunemente abbreviato con l' acronimo WWF, è un' organizzazione internazionale non governativa di protezione ambientale con sede nella città di Gland (Svizzera).",2,2025_02_12
qEM73,Di cosa si occupa il wwf?,Emotionally Charged,Bing,"Wwf: cos'è e cosa fa - Ohga. Il Wwf insomma, nell'ambito delle Ong, si è affermato come un punto di riferimento mondiale per la conservazione di habitat e specie in pericolo. Ma in che cosa consiste esattamente la sua attività? Vediamo più nel dettaglio. 1. 2. Dove interviene il Wwf? 3. Sono oltre 1330 i progetti attivi in tutto il mondo.",3,2025_02_12
qEM73,Di cosa si occupa il wwf?,Emotionally Charged,Bing,"WWF: scopri la sua missione e le sue battaglie ambientali - Iccivitella. Il WWF, acronimo di World Wide Fund for Nature, è una delle organizzazioni ambientaliste più importanti al mondo. Fondata nel 1961, la sua missione è quella di proteggere la natura e promuovere la conservazione degli ecosistemi globali.",4,2025_02_12
qEM73,Di cosa si occupa il wwf?,Emotionally Charged,Bing,"Di cosa si occupa il WWF?. L’organizzazione si occupa della tutela di mari, oceani, coste, foreste e animali soprattutto le specie in via di estinzione. In Italia il WWF, nato nel 1966, è presente su tutto il territorio nazionale con 200 sedi e con più di 100 Oasi.",5,2025_02_12
qEM73,Di cosa si occupa il wwf?,Emotionally Charged,Bing,Cosa è il WWF? Informazioni per bambini - Panda Club. Il WWF è un'organizzazione per la protezione della natura e dell'ambiente costituita in Svizzera nel 1961. Qui i bambini trovano maggiori informazioni sul WWF.,6,2025_02_12
qEM73,Di cosa si occupa il wwf?,Emotionally Charged,Bing,"WWF che cos'è e a cosa serve - WeCanJob.it. L’acronimo WWF sta per World Wide Fund for Nature, cioè il Fondo mondiale per la natura. L’associazione è nata nel 1961 in Svizzera su iniziativa di Julian Huxley e il patrocinio di Bernardo dei Paesi Bassi e di Filippo d'Edimburgo (il marito della regina Elisabetta II).",7,2025_02_12
qEM73,Di cosa si occupa il wwf?,Emotionally Charged,Bing,"Viene fondato il WWF: ecco la su storia e i suoi principali interventi. Il nome completo dell’associazione è World Wildlife Fund, traducibile come Fondo mondiale per la vita selvatica. Il nome dice già tanto sugli obbiettivi, tutti incentrati sulla conservazione della natura. Quali sono i principi del WWF?",8,2025_02_12
qEM73,Di cosa si occupa il wwf?,Emotionally Charged,Bing,"Come è nato il WWF? - animali.wiki. Il WWF è la più grande organizzazione al mondo che si occupa di conservazione della natura e lavora in quasi 100 paesi. Oltre che attraverso le sedi nazionali, il WWF opera anche attraverso “Uffici di programma” mirati alla realizzazione di specifici progetti di conservazione spesso transnazionali.",9,2025_02_12
qEM73,Di cosa si occupa il wwf?,Emotionally Charged,Bing,WWF - Sito Ufficiale. Cos’è e di cosa si occupa? WWF è una delle organizzazioni di protezione ambientale più importanti al mondo. WWF è la sigla che significa World Wildlife Nature e si occupa di salvaguardare ambiente e specie a rischio estinzione.,10,2025_02_12
qEM74,Dove si trova Ä¾ isola di plastica?cosa Ã¨?,Emotionally Charged,Bing,"Cosa sono e dove si trovano le isole di plastica nel mondo - Ohga. Sono almeno sette le isole di plastica che galleggiano negli oceani di tutto il mondo. Enormi ammassi di rifiuti che contengono miliardi e miliardi di rifiuti, microplastiche, reti da pesca, bottigliette. E ora che ce ne siamo accorti tutti, sembra molto difficile trovare soluzioni per eliminarle.",1,2025_02_12
qEM74,Dove si trova Ä¾ isola di plastica?cosa Ã¨?,Emotionally Charged,Bing,"Cosa sono le isole di plastica e perché eliminarle è così difficile. Dove si trovano le isole di plastica? Ad oggi, sono state identificate sei grandi isole di plastica negli oceani: Great Pacific Garbage Patch: l’isola di plastica più grande, situata nel Pacifico settentrionale (1,6 milioni di km²). North Atlantic Garbage Patch: situata nell’Atlantico settentrionale.",2,2025_02_12
qEM74,Dove si trova Ä¾ isola di plastica?cosa Ã¨?,Emotionally Charged,Bing,"Isola di plastica: cos'è, come si forma e cosa puoi fare tu - L'Ecopost. La scoperta della grande isola di plastica nel Pacifico; Le altre isole di plastica sparse per il mondo; Origine dell’isola di plastica del Pacifico; Anche il Mediterraneo si sta riempiendo di plastica; Conseguenze sulla fauna marina; Conseguenze sulla fauna terrestre; Soluzioni al problema dell’isola di plastica",3,2025_02_12
qEM74,Dove si trova Ä¾ isola di plastica?cosa Ã¨?,Emotionally Charged,Bing,"Isole di plastica: cosa sono e dove sono - GreenStyle. Al mondo ce ne sono almeno cinque, di cui la più famosa è quella che risiede nel Pacifico settentrionale, tra le Hawaii e la California. Si chiama Great Pacific Garbage Patch, ma quello che...",4,2025_02_12
qEM74,Dove si trova Ä¾ isola di plastica?cosa Ã¨?,Emotionally Charged,Bing,"Queste sono le zone dell'Oceano dove si creano isole di plastica .... Quando si parla di oceani e inquinamento viene spontaneo pensare al Great Pacific Garbage Patch, la più grande isola di plastica del mondo, situata tra la California e l’Arcipelago Hawaiano...",5,2025_02_12
qEM74,Dove si trova Ä¾ isola di plastica?cosa Ã¨?,Emotionally Charged,Bing,"Isole di plastica: dove si trovano, quanto sono grandi e cosa comportano. Il nostro oceano oggi è popolato da isole di plastica spinte da una rete di correnti che fanno circolare l’acqua in tutto il mondo, chiamate vortici. Ci sono un totale di cinque vortici subtropicali (Nord Pacifico, Nord Atlantico, Sud Pacifico, Sud Atlantico, Oceano Indiano).",6,2025_02_12
qEM74,Dove si trova Ä¾ isola di plastica?cosa Ã¨?,Emotionally Charged,Bing,"Isole di plastica nel mondo: cosa sono, dove si trovano, come si .... Si trova nell’oceano Pacifico, tra la California e l’Arcipelago Hawaiano, e si sposta seguendo la corrente oceanica del vortice subtropicale del Nord Pacifico. Ha un’età di oltre 60 anni ed è l’isola di spazzatura più grande al mondo. Le sue dimensioni sono immense: si stima che potrebbe occupare dai 700 mila km2 fino ai 10 milioni di km2.",7,2025_02_12
qEM74,Dove si trova Ä¾ isola di plastica?cosa Ã¨?,Emotionally Charged,Bing,"Isole di plastica: dove si trovano nel Mondo - Ecoo.it. La maggior parte delle isole di plastica sono collocate nell’ Oceano Atlantico o nel Pacifico. Tuttavia una si trova anche nel Mar Tirreno. L’isola di plastica più famosa al mondo è nella parte sud del Pacifico, ed ha un’estensione superiore a quattro volte la grandezza di uno Stato come l’Italia.",8,2025_02_12
qEM74,Dove si trova Ä¾ isola di plastica?cosa Ã¨?,Emotionally Charged,Bing,"Isole di plastica: cosa sono? • Viviamo Sostenibile. Sempre da poco conosciuta e documentata, tra l’America del Sud e l’Africa meridionale, si trova la Atlantic Garbage Patch. Seppur la più famosa isola di plastica si trovi nell’Oceano Pacifico, è importante ricordare che nessun’area è immune all’inquinamento da plastica.",9,2025_02_12
qEM74,Dove si trova Ä¾ isola di plastica?cosa Ã¨?,Emotionally Charged,Bing,"Quante isole di plastica ci sono nel mondo e dove si trovano?. Che cos'è l'isola di plastica dove si trova? La più famosa isola di plastica di trova nell'Oceano Pacifico ed è nota come Great Pacific Garbage Patch 2 . È la più antica al mondo, la sua esistenza è stata ufficializzata nel 1997, ma la sua presenza era già nota dagli anni '70.",10,2025_02_12
qEM75,Di che cosa si occupa il wwf,Emotionally Charged,Bing,"WWF - Wikipedia. Il World Wide Fund for Nature, in precedenza denominato World Wildlife Fund e comunemente abbreviato con l' acronimo WWF, è un' organizzazione internazionale non governativa di protezione ambientale con sede nella città di Gland (Svizzera).",1,2025_02_12
qEM75,Di che cosa si occupa il wwf,Emotionally Charged,Bing,"Di cosa si occupa il WWF? - Sapere.it. Il suo scopo primario è quello di far in modo che l’uomo possa vivere in armonia con la natura tutelando le biodiversità e contrastando il degrado ambientale. A tal proposito, ogni anno il WWF promuove oltre 2000 progetti in tutto mondo.",2,2025_02_12
qEM75,Di che cosa si occupa il wwf,Emotionally Charged,Bing,"Wwf: cos'è e cosa fa - Ohga. Il Wwf insomma, nell'ambito delle Ong, si è affermato come un punto di riferimento mondiale per la conservazione di habitat e specie in pericolo. Ma in che cosa consiste esattamente la sua attività? Vediamo più nel dettaglio.",3,2025_02_12
qEM75,Di che cosa si occupa il wwf,Emotionally Charged,Bing,"WWF che cos'è e a cosa serve - WeCanJob.it. Il WWF è forse la ONG ambientalista più famosa al mondo. Il suo principio ispiratore è quello di “bloccare la degradazione dell'ambiente naturale del pianeta e di costruire un futuro in cui l'uomo vivrà in armonia con la natura"" così come viene recitato nel suo statuto.",4,2025_02_12
qEM75,Di che cosa si occupa il wwf,Emotionally Charged,Bing,"WWF: scopri la sua missione e le sue battaglie ambientali - Iccivitella. Qual è il WWF e a cosa si dedica? Il WWF, acronimo di World Wide Fund for Nature, è una delle più grandi organizzazioni internazionali per la conservazione della natura. Fondata nel 1961, ha come scopo principale la tutela dell’ambiente naturale e la salvaguardia delle specie in pericolo di estinzione.",5,2025_02_12
qEM75,Di che cosa si occupa il wwf,Emotionally Charged,Bing,"Cosa è il WWF? Informazioni per bambini - Panda Club. WWF è l’acronimo di “World Wide Fund for Nature” che tradotto in italiano significa “fondo mondiale per la natura”. Fino al 1986 le tre lettere avevano però un altro significato: “World Wildlife Fund”. Non è semplice da tradurre, ma significa più o meno “fondo mondiale per la vita selvatica”.",6,2025_02_12
qEM75,Di che cosa si occupa il wwf,Emotionally Charged,Bing,"Wwf - Enciclopedia - Treccani. Fondato nel 1961 a Ginevra, il WWF (World wildlife fund «Fondo mondiale per la natura») è un’importante organizzazione internazionale non governativa che ha come scopo la tutela dell’ambiente naturale attraverso la protezione delle specie in pericolo, la conservazione degli ecosistemi e della biodiversità, la riduzione dell’inquinamento.",7,2025_02_12
qEM75,Di che cosa si occupa il wwf,Emotionally Charged,Bing,"Wwf - Enciclopedia - Treccani. Oggi il WWF internazionale, che conta diversi milioni di aderenti, è la maggiore organizzazione impegnata in iniziative volte alla conservazione della natura e dell'ambiente nel mondo.",8,2025_02_12
qEM75,Di che cosa si occupa il wwf,Emotionally Charged,Bing,"L'11 settembre del 1961 è stato fondato il WWF, la più importante .... Il World Wide Fund for Nature (noto ai più con l’acronimo di WWF) è stato fondato in Svizzera nel 1961 ed è oggi la più importante organizzazione per la conservazione della natura. A oltre 50 anni dalla sua fondazione ha più di 5 milioni di soci distribuiti in 5 continenti e progetti per la conservazione della natura in oltre 100 paesi.",9,2025_02_12
qEM75,Di che cosa si occupa il wwf,Emotionally Charged,Bing,"Wwf - Enciclopedia - Treccani. Il WWF ha come scopo la tutela dell’ambiente naturale, attraverso la protezione delle specie in pericolo, e la conservazione degli ecosistemi e della biodiversità, la riduzione dell’inquinamento e la lotta contro lo spreco di risorse e di energia.",10,2025_02_12
qEM76,Di cosa si occupa il wwf,Emotionally Charged,Bing,"Di cosa si occupa il WWF? - Sapere.it. Il suo scopo primario è quello di far in modo che l’uomo possa vivere in armonia con la natura tutelando le biodiversità e contrastando il degrado ambientale. A tal proposito, ogni anno il WWF promuove oltre 2000 progetti in tutto mondo.",1,2025_02_12
qEM76,Di cosa si occupa il wwf,Emotionally Charged,Bing,"WWF - Wikipedia. Il World Wide Fund for Nature, in precedenza denominato World Wildlife Fund e comunemente abbreviato con l' acronimo WWF, è un' organizzazione internazionale non governativa di protezione ambientale con sede nella città di Gland (Svizzera).",2,2025_02_12
qEM76,Di cosa si occupa il wwf,Emotionally Charged,Bing,"Wwf: cos'è e cosa fa - Ohga. Il Wwf insomma, nell'ambito delle Ong, si è affermato come un punto di riferimento mondiale per la conservazione di habitat e specie in pericolo. Ma in che cosa consiste esattamente la sua attività? Vediamo più nel dettaglio. 1. 2. Dove interviene il Wwf? 3. Sono oltre 1330 i progetti attivi in tutto il mondo.",3,2025_02_12
qEM76,Di cosa si occupa il wwf,Emotionally Charged,Bing,"WWF: scopri la sua missione e le sue battaglie ambientali - Iccivitella. Il WWF, acronimo di World Wide Fund for Nature, è una delle più grandi organizzazioni internazionali per la conservazione della natura. Fondata nel 1961, ha come scopo principale la tutela dell’ambiente naturale e la salvaguardia delle specie in pericolo di estinzione.",4,2025_02_12
qEM76,Di cosa si occupa il wwf,Emotionally Charged,Bing,"WWF che cos'è e a cosa serve - WeCanJob.it. Il WWF è forse la ONG ambientalista più famosa al mondo. Il suo principio ispiratore è quello di “bloccare la degradazione dell'ambiente naturale del pianeta e di costruire un futuro in cui l'uomo vivrà in armonia con la natura"" così come viene recitato nel suo statuto.",5,2025_02_12
qEM76,Di cosa si occupa il wwf,Emotionally Charged,Bing,"Viene fondato il WWF: ecco la su storia e i suoi principali interventi. Il nome completo dell’associazione è World Wildlife Fund, traducibile come Fondo mondiale per la vita selvatica. Il nome dice già tanto sugli obbiettivi, tutti incentrati sulla conservazione della natura. Quali sono i principi del WWF?",6,2025_02_12
qEM76,Di cosa si occupa il wwf,Emotionally Charged,Bing,Cosa è il WWF? Informazioni per bambini - Panda Club. Il WWF è un'organizzazione per la protezione della natura e dell'ambiente costituita in Svizzera nel 1961. Qui i bambini trovano maggiori informazioni sul WWF.,7,2025_02_12
qEM76,Di cosa si occupa il wwf,Emotionally Charged,Bing,"A cosa serve il WWF? – Rispostesaggia.it. A cosa serve il WWF? Il WWF ha come scopo la tutela dell’ambiente naturale, attraverso la protezione delle specie in pericolo, e la conservazione degli ecosistemi e della biodiversità, la riduzione dell’inquinamento e la lotta contro lo spreco di risorse e di energia.",8,2025_02_12
qEM76,Di cosa si occupa il wwf,Emotionally Charged,Bing,"Di cosa si occupa il WWF?. L’organizzazione si occupa della tutela di mari, oceani, coste, foreste e animali soprattutto le specie in via di estinzione. In Italia il WWF, nato nel 1966, è presente su tutto il territorio nazionale con 200 sedi e con più di 100 Oasi.",9,2025_02_12
qEM76,Di cosa si occupa il wwf,Emotionally Charged,Bing,"Come è nato il WWF? - animali.wiki. Il WWF, o anche ""associazione dei panda"" come viene chiamato, è stato fondato a Morges in Svizzera l'11 settembre 1961 da scienziati, naturalisti e personalità di tutto il mondo preoccupati per il degrado della natura.",10,2025_02_12
qEM77,PerchÃ© gli orsi polari stanno diminuendo drasticamente di numero?,Emotionally Charged,Bing,"I cambiamenti climatici hanno dimezzato gli orsi polari nella baia di .... I risultati mostrano che la perdita di ghiaccio marino e le conseguenti limitazioni di alimentazione hanno dimezzato il numero degli orsi polari dalla metà degli anni ’90, dimostrando come i...",1,2025_02_12
qEM77,PerchÃ© gli orsi polari stanno diminuendo drasticamente di numero?,Emotionally Charged,Bing,"Orso polare a rischio estinzione entro la fine del secolo. I risultati sono ottimi: dalla sua istituzione la pattuglia è stata in grado di allontanare già più di 75 orsi. Il WWF è impegnato anche per rendere i villaggi meno “attraenti” per gli orsi polari, lavorando sullo sviluppo di tecniche di prevenzione e di dissuasione.",2,2025_02_12
qEM77,PerchÃ© gli orsi polari stanno diminuendo drasticamente di numero?,Emotionally Charged,Bing,"L’orso polare è in via di estinzione? Ecco il perchè. Gli orsi polari si stanno estinguendo? Ad oggi la popolazione di orsi polari è stimata tra i 22mila e 31mila esemplari, il 60% dei quali si trovano in Canada. Ma diversi studi concordano sul rapido declino che potrebbe portare alla scomparsa di circa un terzo dell’attuale popolazione entro il 2050-2055.",3,2025_02_12
qEM77,PerchÃ© gli orsi polari stanno diminuendo drasticamente di numero?,Emotionally Charged,Bing,"Animali, gli orsi polari stanno soffrendo gli effetti dei cambiamenti .... I ricercatori hanno scoperto che gli orsi polari stanno perdendo peso e stanno avendo meno cuccioli perché il loro habitat naturale è sconvolto dai cambiamenti climatici. New findings: Polar bears in Greenland are spending a month longer on land due to loss of sea ice.",4,2025_02_12
qEM77,PerchÃ© gli orsi polari stanno diminuendo drasticamente di numero?,Emotionally Charged,Bing,"Orsi polari: il 30% in meno nei prossimi 35 anni - Green.it. Un trend che purtroppo è generale, e che sembra tutt’altro che facile da fermare: come ha dichiarato il WWF, a partire dai dati di alcune recenti indagini, il rischio è quello di perdere fino al 30% degli orsi polari presenti sul pianeta in soli 35 anni.",5,2025_02_12
qEM77,PerchÃ© gli orsi polari stanno diminuendo drasticamente di numero?,Emotionally Charged,Bing,"Perché l’orso polare è in via di estinzione? - inNaturale. Tra le ragioni del perché l’orso polare è in via di estinzione non si può non citare per prima la crisi climatica. Negli ultimi decenni, il clima del nostro pianeta si è riscaldato a un ritmo senza precedenti, provocando il progressivo scioglimento dei ghiacci artici e riducendo l’habitat",6,2025_02_12
qEM77,PerchÃ© gli orsi polari stanno diminuendo drasticamente di numero?,Emotionally Charged,Bing,"Perchè gli orsi polari potrebbero estinguersi entro la fine del secolo .... Perché gli orsi polari rischiano l’estinzione. Con la riduzione dei ghiacci si riducono le tradizionali zone di caccia degli orsi polari, di conseguenza, questi perdono peso fino a rischiare di morire di fame e fino ad avere conseguenze drammatiche sulla loro fertilità.",7,2025_02_12
qEM77,PerchÃ© gli orsi polari stanno diminuendo drasticamente di numero?,Emotionally Charged,Bing,"Gli orsi polari rischiano l'estinzione entro il 2100 - Esquire. Uno studio appena pubblicato su Nature Climate Change stima che, se la situazione continuerà sull’attuale traiettoria, la maggior parte delle 19 popolazioni di orsi polari sarà estinta entro...",8,2025_02_12
qEM77,PerchÃ© gli orsi polari stanno diminuendo drasticamente di numero?,Emotionally Charged,Bing,"Cambiamenti climatici, perché l’orso polare rischia l’estinzione. Nei prossimi trent’anni – come detto – il numero di orsi polari (diventati non a caso uno dei simboli della lotta ambientalista) potrebbe ridursi in maniera considerevole. Anche del 30%. Usa i tasti freccia su/giù per aumentare o diminuire il volume. Le cause? I cambiamenti climatici e lo scioglimento dei ghiacciai.",9,2025_02_12
qEM77,PerchÃ© gli orsi polari stanno diminuendo drasticamente di numero?,Emotionally Charged,Bing,"Perché gli orsi polari si stanno estinguendo? - Today. Gli orsi polari infatti sono predatori senza nemici naturali che muoiono solitamente per mancanza di cibo. La specie è stata in pericolo di estinzione negli anni ’70, a causa della caccia intensiva, ma fortunatamente dopo divieti e restrizioni, il numero di esemplari è notevolmente aumentato.",10,2025_02_12
qEM78,Quale ghiacciaio si sta scioglendo in modo preoccupante ,Emotionally Charged,Bing,"Quali sono i ghiacciai che si stanno sciogliendo? - Area Sosta. Quali sono i ghiacciai che si stanno sciogliendo in Italia? I tre ghiacciai italiani con una superficie superiore a 10 km quadrati, ovvero l'Adamello, quello dei Forni e il Miage, stanno vivendo un graduale scioglimento. Quest'ultimo in particolare mostra una situazione preoccupante, con una riduzione di circa un metro l'anno negli ultimi 30 anni.",1,2025_02_12
qEM78,Quale ghiacciaio si sta scioglendo in modo preoccupante ,Emotionally Charged,Bing,"Il ghiaccio si scioglie velocemente, cosa sta succedendo: situazione .... Nello studio infatti viene chiaramente mostrato come un intero ghiacciaio della zona si stia assottigliando ad una velocità fuori dalla norma e sempre più accelerata. Le conseguenze per il pianeta sono disastrose.",2,2025_02_12
qEM78,Quale ghiacciaio si sta scioglendo in modo preoccupante ,Emotionally Charged,Bing,"Ghiacciai italiani che si stanno sciogliendo: quali sono e cosa si .... Quest’ultimo in particolare mostra una situazione preoccupante, con una riduzione di circa un metro l’anno negli ultimi 30 anni. La situazione non è migliore nei pressi del Monte Rosa, al cospetto del quale sorgono i ghiacciai di Indren, Bors, Locce, Piode e Sesia-Vigne.",3,2025_02_12
qEM78,Quale ghiacciaio si sta scioglendo in modo preoccupante ,Emotionally Charged,Bing,Perché lo scioglimento del ghiacciaio dell'Apocalisse minaccia l'intera .... Il ghiacciaio Thwaites è in grave sofferenza e il suo scioglimento sta accelerando a un ritmo preoccupante. La sua completa fusione è considerata molto probabile e l’impatto sarebbe...,4,2025_02_12
qEM78,Quale ghiacciaio si sta scioglendo in modo preoccupante ,Emotionally Charged,Bing,"I ghiacciai del mondo si stanno sciogliendo più velocemente di quanto .... Gli scienziati stanno formulando previsioni su come si evolverà a breve il ghiaccio con il riscaldamento delle temperature. In un nuovo studio pubblicato sulla rivista The Cryosphere, i ricercatori hanno modellato la quantità di ghiacciai che scompariranno entro il 2100.",5,2025_02_12
qEM78,Quale ghiacciaio si sta scioglendo in modo preoccupante ,Emotionally Charged,Bing,"Scioglimento accelerato della Groenlandia: impatto sul livello del mare. Il disgelo del ghiaccio della Groenlandia si sta accelerando in modo preoccupante, con proiezioni che indicano una perdita annuale di ghiaccio compresa tra 964 e 1.735 gigatonnellate entro il 2100 in uno scenario ad alte emissioni di gas serra (SSP585), basato su tre modelli climatici regionali.",6,2025_02_12
qEM78,Quale ghiacciaio si sta scioglendo in modo preoccupante ,Emotionally Charged,Bing,I ghiacciai dell'Artico si sciolgono: quali le conseguenze? - Meteo.it. Gli ultimi studi sullo scioglimento dei ghiacci dell'Artico si sono concentrati sulle conseguenze del rilascio di carbonio nell'atmosfera. L'aumento delle temperature infatti sta sciogliendo il permafrost con una velocità preoccupante. Cosa significa tutto ciò?,7,2025_02_12
qEM78,Quale ghiacciaio si sta scioglendo in modo preoccupante ,Emotionally Charged,Bing,"Perché i ghiacciai si stanno sciogliendo? - EurekaMania. Il riscaldamento globale è la causa principale dello scioglimento dei ghiacciai. L’aumento delle emissioni di gas serra, in particolare anidride carbonica (CO₂) e metano (CH₄), intrappola il calore nell’atmosfera, aumentando progressivamente le temperature.",8,2025_02_12
qEM78,Quale ghiacciaio si sta scioglendo in modo preoccupante ,Emotionally Charged,Bing,"Lo scioglimento dei ghiacciai: cause, effetti e possibili soluzioni. In questo report, dopo aver effettuato un’analisi delle caratteristiche più importanti dei ghiacciai, si esamineranno 6 possibili soluzioni per rallentare od ostacolare del tutto i preoccupanti...",9,2025_02_12
qEM78,Quale ghiacciaio si sta scioglendo in modo preoccupante ,Emotionally Charged,Bing,"Ghiacciai alpini in ritirata, l’allarme degli esperti: effetti .... Un nuovo studio ha dimostrato che i ghiacciai alpini si stanno ritirando progressivamente: per gli esperti il futuro del territorio è incerto. Il cambiamento climatico sta rivoluzionando tutti gli equilibri dell’ecosistema del pianeta, ed è per questo che una buona parte dei ghiacciai si sta sciogliendo.",10,2025_02_12
qEM79,Cosa e la isola di plastica,Emotionally Charged,Bing,"Isola di plastica: cos'è, come si forma e cosa puoi fare tu - L'Ecopost. Cos'è un'isola di plastica? Come nasce? E perchè è un problema per l'ambiente e per l'uomo? Cosa puoi fare per risolvere questo problema? Il nostro spiegone.",1,2025_02_12
qEM79,Cosa e la isola di plastica,Emotionally Charged,Bing,Isole di plastica: cosa sono? • Viviamo Sostenibile. Cosa sono le isole di plastica? Dove si trovano le più grandi? Quali rischi pongono per la salute umana e dell'ambiente? Scopriamolo insieme.,2,2025_02_12
